"GeneID"	"D.RM1_1"	"D.RM1_2"	"D.RM1_3"	"RM1_1"	"RM1_2"	"RM1_3"	"R.RM1_1"	"R.RM1_2"	"R.RM1_3"	"geneName"	"geneType"
"ENSMUSG00000112563.1"	5	2	13	3	0	0	1	11	6	"Gm47608"	"TEC"
"ENSMUSG00000112564.1"	0	0	0	0	0	0	0	0	0	"Gm47419"	"antisense"
"ENSMUSG00000112565.1"	4	0	0	0	0	0	0	0	0	"Gm48473"	"processed_pseudogene"
"ENSMUSG00000112566.1"	0	0	2	0	0	0	0	0	5	"Gm32025"	"processed_pseudogene"
"ENSMUSG00000112567.1"	0	0	0	0	0	0	0	4.03	0	"Gm32899"	"processed_pseudogene"
"ENSMUSG00000112568.1"	3	0	0	0	0	0	0	0	0	"Gm47363"	"processed_pseudogene"
"ENSMUSG00000112569.1"	11	8	16	0	7	5	1	0	2	"Gm33111"	"lincRNA"
"ENSMUSG00000112570.1"	0	0	0	0	0	0	0	0	0	"Gm47225"	"processed_pseudogene"
"ENSMUSG00000112571.1"	1	5	6	0	0	0	0	0	0	"Gm48207"	"TEC"
"ENSMUSG00000112572.1"	3	0	2	0	0	0	0	0	0	"Gm7530"	"processed_pseudogene"
"ENSMUSG00000112573.1"	2	0	0	0	2	0	0	0	0	"Gm48324"	"lincRNA"
"ENSMUSG00000112574.1"	3	0	5	0	0	0	0	0	0	"Gm5750"	"processed_pseudogene"
"ENSMUSG00000112575.1"	1	0	0	0	0	0	0	0	0	"Gm31849"	"processed_pseudogene"
"ENSMUSG00000112576.1"	15	9	12	0	1	3	0	0	1	"Gm47621"	"TEC"
"ENSMUSG00000112577.1"	0	0	2	0	0	0	0	0	0	"Gm47170"	"processed_pseudogene"
"ENSMUSG00000112578.1"	1	0	0	0	0	0	0	0	0	"Gm33308"	"lincRNA"
"ENSMUSG00000112579.1"	0	10	5	0	0	0	3	0	0	"Gm48450"	"processed_pseudogene"
"ENSMUSG00000112580.1"	4	6	10	1	0	1	2	0	7	"Gm47673"	"TEC"
"ENSMUSG00000112581.1"	0	0	0	0	0	0	0	0	0	"1700022H01Rik"	"bidirectional_promoter_lncRNA"
"ENSMUSG00000112582.1"	3	0	3	0	0	0	0	0	3	"Rpl19-ps2"	"processed_pseudogene"
"ENSMUSG00000112583.1"	4	2.77	8	0	0	0	0	0	1	"Gm4930"	"processed_pseudogene"
"ENSMUSG00000112584.1"	2	8	5	0	0	0	2	0	0	"Gm2398"	"processed_pseudogene"
"ENSMUSG00000112585.1"	0	0	0	0	0	0	0	0	0	"Gm47527"	"unprocessed_pseudogene"
"ENSMUSG00000112586.1"	1	0	5	0	0	0	0	0	0	"Gm6729"	"lincRNA"
"ENSMUSG00000112587.1"	0	0	0	0	0	0	0	0	0	"Gm47769"	"lincRNA"
"ENSMUSG00000112588.1"	4	3	11	0	0	0	0	0	0	"Gm6859"	"processed_pseudogene"
"ENSMUSG00000112589.1"	0	0	1	0	0	0	0	0	0	"Gm48280"	"processed_pseudogene"
"ENSMUSG00000112590.1"	2	3	2	1	0	2	0	0	0	"Gm5186"	"processed_pseudogene"
"ENSMUSG00000112591.1"	0	0	2	0	0	0	0	1	0	"Gm4927"	"processed_pseudogene"
"ENSMUSG00000112592.1"	44	76	53	55	38	45	5	16	31	"Gm19972"	"TEC"
"ENSMUSG00000112593.1"	2	4	3	0	0	2	0	1	3	"Gm48882"	"antisense"
"ENSMUSG00000112594.1"	3	3	3	0	0	0	0	0	0	"Gm48333"	"processed_pseudogene"
"ENSMUSG00000112595.1"	0	0	2	0	0	0	0	0	0	"Gm47340"	"processed_pseudogene"
"ENSMUSG00000112596.1"	10	13	21	0	0	3	4	0	1	"Gm48804"	"TEC"
"ENSMUSG00000112597.1"	0	14	6	0	0	0	0	0	0	"Gm4777"	"processed_pseudogene"
"ENSMUSG00000112598.1"	11	2	0	0	0	0	0	0	0	"Gm40552"	"lincRNA"
"ENSMUSG00000112599.1"	1	0	5	0	0	0	0	0	6	"Gm47719"	"lincRNA"
"ENSMUSG00000112600.1"	7.67	7	3	0	0	0	0	1	1	"Gm2696"	"protein_coding"
"ENSMUSG00000112601.1"	13	12	16	0	0	0	0	0	4	"Gm47590"	"TEC"
"ENSMUSG00000112602.1"	0	0	0	0	0	0	0	0	0	"Gm18557"	"processed_pseudogene"
"ENSMUSG00000112603.1"	0	16	8	0	1	0	0	0	0	"Gm18510"	"processed_pseudogene"
"ENSMUSG00000112604.1"	8	14	9	0	0	1	0	0	0	"Gm48518"	"TEC"
"ENSMUSG00000112605.1"	1.13	0	3.05	1.03	4.08	7.27	5.59	0	0	"Gm7476"	"processed_pseudogene"
"ENSMUSG00000112606.1"	0	0	0	0	0	0	0	0	0	"Gm46364"	"processed_pseudogene"
"ENSMUSG00000112607.1"	0	1	3	1	2	0	0	0	0	"Gm33979"	"lincRNA"
"ENSMUSG00000112608.1"	0	0	1	0	2	8	0	0	0	"Gm46233"	"processed_pseudogene"
"ENSMUSG00000112609.1"	0	0	2	0	0	0	0	0	0	"Gm47480"	"lincRNA"
"ENSMUSG00000112610.1"	11	3	9	0	0	0	0	0	3	"Gm30165"	"lincRNA"
"ENSMUSG00000112611.1"	0	0	1	0	0	0	0	0	0	"Glipr1l3"	"protein_coding"
"ENSMUSG00000112612.1"	1	0	6	0	0	0	3	2	1	"Gm7775"	"processed_pseudogene"
"ENSMUSG00000112613.1"	0	0	0	0	0	0	0	0	0	"Gm48175"	"processed_pseudogene"
"ENSMUSG00000112614.1"	0	16.82	27.9	2.12	1.74	0	3.28	6.97	2.57	"Gm9030"	"processed_pseudogene"
"ENSMUSG00000112615.1"	6	23	31	0	5	10	0	0	11	"Gm18337"	"processed_pseudogene"
"ENSMUSG00000112616.1"	15	2	12	0	0	7	0	0	1	"Gm47434"	"TEC"
"ENSMUSG00000112617.1"	0	0	0	0	0	0	0	0	0	"Gm47937"	"processed_pseudogene"
"ENSMUSG00000112618.1"	1	12	5	0	0	0	0	0	0	"Gm48835"	"TEC"
"ENSMUSG00000112619.1"	0	0	0	0	0	0	0	0	0	"1700030E10Rik"	"lincRNA"
"ENSMUSG00000112620.1"	1	0	9	0	0	0	0	0	0	"Gm18972"	"processed_pseudogene"
"ENSMUSG00000112621.1"	12.45	31	1.67	8	6	6	0	11.15	3	"Gm5173"	"processed_pseudogene"
"ENSMUSG00000112622.1"	18	42	43	6	10	5	1	3	6	"Gm47164"	"TEC"
"ENSMUSG00000112623.1"	16	9	12	1	0	0	0	2	1	"4933436P19Rik"	"TEC"
"ENSMUSG00000112624.1"	3	5	9	0	0	0	2	0	0	"Gm19074"	"processed_pseudogene"
"ENSMUSG00000112625.1"	0	0	0	0	0	0	0	0	0	"Gm2628"	"processed_pseudogene"
"ENSMUSG00000112626.1"	0	0	0	0	0	0	0	0	0	"Gm18027"	"processed_pseudogene"
"ENSMUSG00000112627.1"	320	243	98	82	67	64	245	188	159	"4933412E12Rik"	"bidirectional_promoter_lncRNA"
"ENSMUSG00000112628.1"	0	0	0	0	7	0	0	0	0	"Gm47880"	"processed_pseudogene"
"ENSMUSG00000112629.1"	0	0	0	0	0	0	0	0	0	"Gm47771"	"lincRNA"
"ENSMUSG00000112630.1"	5	0	5	0	0	0	0	0	0	"Gm36908"	"lincRNA"
"ENSMUSG00000112631.1"	0	0	0	0	0	0	0	0	0	"Gm48555"	"processed_pseudogene"
"ENSMUSG00000112632.1"	0	0	1	0	0	0	0	0	0	"Gm4510"	"processed_pseudogene"
"ENSMUSG00000112633.1"	0	1	1	0	0	0	0	0	0	"Gm47627"	"TEC"
"ENSMUSG00000112634.1"	1	0	2	4	7	0	0	0	0	"Gm47737"	"TEC"
"ENSMUSG00000112635.1"	1	0	0	0	0	0	0	0	0	"Gm47397"	"lincRNA"
"ENSMUSG00000112636.1"	18	6	5	5	7	12	23	20	11	"Gm47223"	"lincRNA"
"ENSMUSG00000112637.1"	15	12	29	50	41	63	13	36	36	"Gm48225"	"TEC"
"ENSMUSG00000112638.1"	0	0	0	0	0	0	0	0	0	"Gm48463"	"processed_pseudogene"
"ENSMUSG00000112639.1"	14	10	11	16	16	5	4	8	8	"A730063M14Rik"	"lincRNA"
"ENSMUSG00000112640.1"	99.3	88.95	22.71	42.79	54.48	22.26	68.53	52.64	88.41	"Gm32687"	"protein_coding"
"ENSMUSG00000112641.1"	4	6	8	0	0	0	0	7	0	"Gm40709"	"bidirectional_promoter_lncRNA"
"ENSMUSG00000112642.1"	0	5	2	0	3	0	0	0	0	"Gm17849"	"processed_pseudogene"
"ENSMUSG00000112643.1"	0	0	4	0	0	0	0	0	0	"Gm19688"	"processed_pseudogene"
"ENSMUSG00000112644.1"	0	7	0	0	0	0	1	1	0	"Gm47220"	"processed_pseudogene"
"ENSMUSG00000112645.1"	0	4	1	0	0	0	0	0	0	"Gm48787"	"processed_pseudogene"
"ENSMUSG00000112646.1"	0	1	4	0	0	0	0	0	0	"Gm5654"	"processed_pseudogene"
"ENSMUSG00000112647.1"	5	16	20	0	4	0	2	0	2	"Gm5427"	"lincRNA"
"ENSMUSG00000112648.1"	4	0	1	0	0	0	0	0	0	"Gm47793"	"processed_pseudogene"
"ENSMUSG00000112649.1"	0	18	2	1	0	7	2	0	3	"Gm47647"	"transcribed_processed_pseudogene"
"ENSMUSG00000112650.1"	6	5	9	0	0	3	0	0	0	"Gm5184"	"processed_pseudogene"
"ENSMUSG00000112651.1"	2	10	14	0	0	0	0	0	0	"Gm18623"	"processed_pseudogene"
"ENSMUSG00000112652.1"	19	20	24	7	4	12	13	12	7	"4921516A02Rik"	"antisense"
"ENSMUSG00000112653.1"	0	0	2	0	0	0	0	0	2	"Gm36176"	"protein_coding"
"ENSMUSG00000112654.1"	0	0	4	0	3	0	0	0	0	"4930455C13Rik"	"antisense"
"ENSMUSG00000112655.1"	22	18	22	7	16	12	12	3	5	"Gm48511"	"TEC"
"ENSMUSG00000112656.1"	0	0	3	0	0	0	0	0	0	"Gm47929"	"unprocessed_pseudogene"
"ENSMUSG00000112657.1"	11	5	12	6	0	0	2	0	7	"BC106175"	"transcribed_processed_pseudogene"
"ENSMUSG00000112658.1"	0	0	1	0	0	0	0	0	0	"Gm47395"	"processed_pseudogene"
"ENSMUSG00000112659.1"	1	0	6	0	0	7	0	0	0	"Gm40646"	"lincRNA"
"ENSMUSG00000112660.1"	19	16	11	3	5	0	0	0	3	"Gm48761"	"TEC"
"ENSMUSG00000112661.1"	0	0	9	0	0	0	0	0	0	"Gm6869"	"unprocessed_pseudogene"
"ENSMUSG00000112662.1"	2	18	1	2	0	0	0	0	0	"Gm47922"	"lincRNA"
"ENSMUSG00000112663.1"	8	11	18	0	0	0	0	0	6	"C630031E19Rik"	"antisense"
"ENSMUSG00000112664.1"	6	7	9	0	0	12	0	0	0	"Gm48076"	"TEC"
"ENSMUSG00000112665.1"	0	0	0	0	0	0	0	0	0	"Ryk-ps1"	"processed_pseudogene"
"ENSMUSG00000112666.1"	0	15	18	2	0	1	0	0	2	"Gm48485"	"lincRNA"
"ENSMUSG00000112667.1"	14	21	22	6	0	1	0	0	9	"Gm48270"	"processed_pseudogene"
"ENSMUSG00000112668.1"	0	0	0	0	0	0	0	0	0	"Gm48376"	"processed_pseudogene"
"ENSMUSG00000112669.1"	0	0	0	0	0	0	0	0	0	"Gm48689"	"antisense"
"ENSMUSG00000112670.1"	7	9	5	5	0	0	3	3	4	"Gm18042"	"processed_pseudogene"
"ENSMUSG00000112671.1"	0	0	1	0	0	0	0	0	0	"Gm18242"	"processed_pseudogene"
"ENSMUSG00000112672.1"	0	0	0	0	0	0	0	0	0	"Gm48118"	"processed_pseudogene"
"ENSMUSG00000112673.1"	5.17	0	0	3.05	1.01	1.01	0	2.04	0	"Gm7413"	"processed_pseudogene"
"ENSMUSG00000112674.1"	9	0	14	6	0	6	0	0	0	"Gm47459"	"lincRNA"
"ENSMUSG00000112675.1"	4	0	1	0	0	0	0	0	0	"Gm48892"	"processed_pseudogene"
"ENSMUSG00000112676.1"	0	0	0	0	0	0	0	0	0	"Gm20108"	"processed_pseudogene"
"ENSMUSG00000112677.1"	0	0	10	0	0	0	0	0	6	"Gm48868"	"TEC"
"ENSMUSG00000112678.1"	0	0	1	0	0	0	0	0	0	"Gm47492"	"processed_pseudogene"
"ENSMUSG00000112679.1"	1	6	12	0	0	0	0	0	0	"Gm40603"	"lincRNA"
"ENSMUSG00000112680.1"	0	0	2	0	0	0	0	0	2	"Gm48760"	"processed_pseudogene"
"ENSMUSG00000112681.1"	0	0	0	0	3	0	0	0	0	"Gm47622"	"sense_intronic"
"ENSMUSG00000112682.1"	23	5	29	0	0	3	6	0	15	"Gm48874"	"TEC"
"ENSMUSG00000112683.1"	1	0	0	0	0	0	0	0	0	"Gm18904"	"processed_pseudogene"
"ENSMUSG00000112684.1"	1	0	0	0	0	0	0	0	0	"Gm47958"	"antisense"
"ENSMUSG00000112685.1"	0	0	0	0	0	0	0	0	0	"Gm40421"	"lincRNA"
"ENSMUSG00000112686.1"	0	0	1	0	0	0	0	0	2	"Gm7034"	"processed_pseudogene"
"ENSMUSG00000112687.1"	1	2	4	0	0	0	0	0	0	"Gm18871"	"processed_pseudogene"
"ENSMUSG00000112688.1"	1	0	1	0	0	0	0	0	0	"Gm48514"	"processed_pseudogene"
"ENSMUSG00000112689.1"	15.49	18	28.2	4	1	6	3	0	9	"Gm47476"	"processed_pseudogene"
"ENSMUSG00000112690.1"	49.58	31.19	9.27	1.87	47.93	29.53	0	26.41	23.44	"Gm2446"	"unprocessed_pseudogene"
"ENSMUSG00000112691.1"	2	0	2	0	0	0	0	0	0	"Gm8681"	"processed_pseudogene"
"ENSMUSG00000112692.1"	0	4	5	0	0	0	0	0	0	"Gm19073"	"processed_pseudogene"
"ENSMUSG00000112693.1"	5.67	0	21.65	14.4	8.41	12.73	2.29	2.22	0	"Gm5512"	"transcribed_unprocessed_pseudogene"
"ENSMUSG00000112694.1"	0	2	0	0	0	0	0	0	0	"Gm33037"	"antisense"
"ENSMUSG00000112696.1"	0	0	4	0	0	0	4	0	0	"Gm48815"	"processed_pseudogene"
"ENSMUSG00000112697.1"	6.01	0	5.35	0	0	0	1	1.67	0	"Gm8137"	"processed_pseudogene"
"ENSMUSG00000112698.1"	1	0	0	0	0	0	0	0	4	"Gm7525"	"processed_pseudogene"
"ENSMUSG00000112699.1"	10	15	12.6	0	0	0	0	0	1	"Gm48474"	"processed_pseudogene"
"ENSMUSG00000112700.1"	0	7	0	0	0	0	0	0	0	"Gm48757"	"lincRNA"
"ENSMUSG00000112701.1"	0	0	0	0	0	0	0	0	0	"2310002D06Rik"	"lincRNA"
"ENSMUSG00000112702.1"	2	7	4	0	0	0	0	0	1	"Gm47571"	"TEC"
"ENSMUSG00000112703.1"	0	0	0	0	0	0	0	0	0	"Gm18041"	"processed_pseudogene"
"ENSMUSG00000112704.1"	0	0	0	0	0	0	0	0	0	"Gm46329"	"lincRNA"
"ENSMUSG00000112705.1"	7	0	1	0	0	0	0	5	2	"Gm47552"	"lincRNA"
"ENSMUSG00000112706.1"	0	0	0	0	0	0	0	0	1	"Gm46193"	"processed_pseudogene"
"ENSMUSG00000112707.1"	4	19	18	0	0	0	2	0	2	"D830005E20Rik"	"antisense"
"ENSMUSG00000112708.1"	3	0	1	0	0	0	0	0	0	"Gm8255"	"processed_pseudogene"
"ENSMUSG00000112709.1"	0	0	1	0	0	0	0	0	0	"Gm19395"	"antisense"
"ENSMUSG00000112710.1"	1	0	0	0	0	0	0	0	0	"Gm17829"	"processed_pseudogene"
"ENSMUSG00000112711.1"	6	8	18	4	0	4	5	0	4	"Gm32552"	"lincRNA"
"ENSMUSG00000112712.1"	2	3	5	0	0	0	6	0	0	"Gm18755"	"processed_pseudogene"
"ENSMUSG00000112713.1"	2	0	2	0	0	0	0	0	3	"Gm48281"	"lincRNA"
"ENSMUSG00000112714.1"	17.41	7.06	20.1	7.04	0	9.98	3.96	5.43	16.57	"Gm4798"	"processed_pseudogene"
"ENSMUSG00000112715.1"	2	0	0	0	0	0	0	0	0	"Gm48476"	"processed_pseudogene"
"ENSMUSG00000112716.1"	130	107	14	43	36	38	76	59	38	"4930471E19Rik"	"lincRNA"
"ENSMUSG00000112717.1"	3	0	1	0	0	0	0	0	0	"Gm6362"	"processed_pseudogene"
"ENSMUSG00000112718.1"	0	3	5	0	0	0	0	0	0	"Gm48524"	"processed_pseudogene"
"ENSMUSG00000112719.1"	13	0	9	10	13	0	2	4	2	"Gm45925"	"transcribed_processed_pseudogene"
"ENSMUSG00000112720.1"	0	0	1	0	0	0	0	0	0	"Gm19116"	"processed_pseudogene"
"ENSMUSG00000112721.1"	22	14	25	4	0	0	5	0	2	"Gm35608"	"lincRNA"
"ENSMUSG00000112722.1"	0	1	0	0	0	0	0	0	0	"Gm3942"	"lincRNA"
"ENSMUSG00000112723.1"	4	0	1	0	0	0	0	0	0	"Gm9110"	"processed_pseudogene"
"ENSMUSG00000112724.1"	4	0	2	0	0	2	0	0	2	"Gm47699"	"processed_pseudogene"
"ENSMUSG00000112725.1"	1	0	2	0	0	0	0	0	0	"Gm47600"	"processed_pseudogene"
"ENSMUSG00000112726.1"	0	0	0	0	0	0	0	0	2	"Gm47531"	"lincRNA"
"ENSMUSG00000112727.1"	4.66	16.65	0	0	2.79	3.94	2.45	0	1	"Gm17794"	"processed_pseudogene"
"ENSMUSG00000112728.1"	6	2	2	0	0	3	0	0	0	"Gm48903"	"lincRNA"
"ENSMUSG00000112729.1"	0	0	0	0	0	0	0	0	0	"Gm46231"	"processed_pseudogene"
"ENSMUSG00000112730.1"	0	0	1	0	0	4	0	0	0	"4930567K20Rik"	"antisense"
"ENSMUSG00000112731.1"	7	21	47.52	6	2	6	1	3.75	11.83	"Gm47739"	"sense_intronic"
"ENSMUSG00000112732.1"	0	7	3	0	0	0	2	0	0	"Gm47343"	"lincRNA"
"ENSMUSG00000112733.1"	5	0	13	0	0	0	0	0	0	"AC155941.1"	"lincRNA"
"ENSMUSG00000112734.1"	23	29	12	24	10	16	15	4	7	"Gm47644"	"sense_intronic"
"ENSMUSG00000112735.1"	1	0	2	0	0	0	0	1	0	"Gm46191"	"processed_pseudogene"
"ENSMUSG00000112736.1"	3	5	9	2	0	5	0	0	2	"Gm48718"	"TEC"
"ENSMUSG00000112737.1"	0	0	4	0	0	1	2	0	0	"Gm4898"	"unprocessed_pseudogene"
"ENSMUSG00000112738.1"	5	0	1	0	0	0	1	0	0	"Gm48386"	"processed_pseudogene"
"ENSMUSG00000112739.1"	17	18	28	0	0	6	3	0	11	"Gm20597"	"lincRNA"
"ENSMUSG00000112740.1"	0	0	0	0	0	0	0	0	0	"Gm8264"	"processed_pseudogene"
"ENSMUSG00000112741.1"	5	9	6	0	0	9	2	0	0	"Gm47341"	"TEC"
"ENSMUSG00000112742.1"	4	1	2	9	6	2	22	18	11	"Gm31793"	"lincRNA"
"ENSMUSG00000112743.1"	24.68	20.81	0	0	0	25.06	86	76.06	0	"Gm49358"	"protein_coding"
"ENSMUSG00000112744.1"	10	14	11	8	0	2	1	1	5	"Gm48880"	"TEC"
"ENSMUSG00000112745.1"	1	11	4	0	0	0	0	0	0	"Gm48025"	"sense_intronic"
"ENSMUSG00000112746.1"	2	0	0	0	0	0	0	0	0	"Gm19309"	"processed_pseudogene"
"ENSMUSG00000112747.1"	0	0	1	1	0	0	0	0	0	"Gm48721"	"lincRNA"
"ENSMUSG00000112748.1"	0	0	1.16	0	0	0.84	0	0	0	"Gm6331"	"processed_pseudogene"
"ENSMUSG00000112749.1"	0	0	0	0	0	0	0	0	0	"Gm48428"	"lincRNA"
"ENSMUSG00000112750.1"	1	0	1	0	0	0	1	0	2	"Gm47534"	"processed_pseudogene"
"ENSMUSG00000112751.1"	1	4	0	0	0	0	0	0	0	"Gm48084"	"antisense"
"ENSMUSG00000112752.1"	0	0	0	0	0	0	0	0	0	"Gm48021"	"lincRNA"
"ENSMUSG00000112753.1"	0	4	0	0	0	0	0	0	0	"4930423D24Rik"	"lincRNA"
"ENSMUSG00000112754.1"	0	0	8	0	0	4	0	0	1	"Gm9139"	"processed_pseudogene"
"ENSMUSG00000112755.1"	0	0	1	0	0	0	1	0	0	"Gm46190"	"processed_pseudogene"
"ENSMUSG00000112756.1"	6	2	16	2	0	0	4	2	8	"Gm48014"	"TEC"
"ENSMUSG00000112757.1"	6	11	16	0	0	0	0	0	2	"Gm10743"	"TEC"
"ENSMUSG00000112758.1"	3	2	6	1	0	0	0	1	3	"Gm36172"	"bidirectional_promoter_lncRNA"
"ENSMUSG00000112759.1"	2	12	7	6	18	4	4	9	3	"Gm47615"	"TEC"
"ENSMUSG00000112760.1"	0	0	0	0	0	0	0	0	0	"Gm47539"	"processed_pseudogene"
"ENSMUSG00000112761.1"	0	0	4	0	3	0	0	0	0	"Gm47972"	"lincRNA"
"ENSMUSG00000112762.1"	2	3	8	0	0	0	0	0	3	"4930459C07Rik"	"lincRNA"
"ENSMUSG00000112763.1"	6	3	2	0	0	0	0	0	0	"Gm34304"	"lincRNA"
"ENSMUSG00000112764.1"	0	0	0	0	0	5	0	0	0	"Gm48158"	"processed_pseudogene"
"ENSMUSG00000112765.1"	3	6	6	0	0	1	0	0	1	"9430078K24Rik"	"lincRNA"
"ENSMUSG00000112766.1"	0	0	1	0	0	0	0	0	0	"Gm40645"	"antisense"
"ENSMUSG00000112767.1"	0	0	0	0	0	0	0	0	0	"Gm47532"	"lincRNA"
"ENSMUSG00000112768.1"	0	0	0	0	0	0	0	0	0	"Gm48517"	"unprocessed_pseudogene"
"ENSMUSG00000112769.1"	4	0	0	0	0	0	0	0	0	"Rpl17-ps2"	"processed_pseudogene"
"ENSMUSG00000112770.1"	5	3	11	0	0	0	0	0	1	"Gm48210"	"TEC"
"ENSMUSG00000112771.1"	2	7	2	0	0	0	0	0	2	"Gm47718"	"lincRNA"
"ENSMUSG00000112772.1"	0	8	2	0	0	0	0	0	0	"Gm48400"	"processed_pseudogene"
"ENSMUSG00000112773.1"	0	0	0	0	0	0	0	0	0	"Gm3137"	"lincRNA"
"ENSMUSG00000112774.1"	17	19	5	0	0	0	2	0	4	"Gm36041"	"lincRNA"
"ENSMUSG00000112775.1"	0	0	0	0	0	0	0	0	0	"Gm48722"	"lincRNA"
"ENSMUSG00000112776.1"	0	1	1	0	0	0	0	0	0	"Gm6989"	"processed_pseudogene"
"ENSMUSG00000112777.1"	6.07	0	0	0	0	0	0	0	4	"Gm8723"	"unprocessed_pseudogene"
"ENSMUSG00000112778.1"	9	10	24	6	4	5	1	0	11	"Gm33677"	"lincRNA"
"ENSMUSG00000112779.1"	0	1	5	2	0	1	0	0	3	"Gm18029"	"processed_pseudogene"
"ENSMUSG00000112780.1"	7	2	3	0	1	0	1	0	1	"Gm48410"	"lincRNA"
"ENSMUSG00000112781.1"	19.51	0	33.49	0	0	0	0	5.86	0	"Gm9046"	"protein_coding"
"ENSMUSG00000112782.1"	0	0	8	1	0	3	2	0	3	"Gm7940"	"processed_pseudogene"
"ENSMUSG00000112783.1"	5	6	12	2	5	4	0	4	3	"Gm48792"	"TEC"
"ENSMUSG00000112784.1"	0	0	1	0	0	0	0	0	0	"Gm34868"	"antisense"
"ENSMUSG00000112785.1"	1	1	5	0	0	0	6	0	3	"Gm47645"	"lincRNA"
"ENSMUSG00000112786.1"	0	2	1	0	0	0	0	0	0	"Gm47696"	"processed_pseudogene"
"ENSMUSG00000112787.1"	0	0	4	0	2	1	0	0	0	"Gm48790"	"lincRNA"
"ENSMUSG00000112788.1"	6	6	13	0	0	0	0	0	1	"Gm47821"	"TEC"
"ENSMUSG00000112789.1"	0	0	4	0	0	0	0	0	0	"Gm19326"	"processed_pseudogene"
"ENSMUSG00000112790.1"	31	31	28	14.8	36	24	3	12	12	"Gm33378"	"TEC"
"ENSMUSG00000112791.1"	0	0	4	0	0	0	0	4	0	"Gm47612"	"processed_pseudogene"
"ENSMUSG00000112792.1"	0	2	4	0	0	0	0	0	0	"Gm38407"	"lincRNA"
"ENSMUSG00000112793.1"	0	0	0	0	0	0	0	0	0	"Gm32872"	"antisense"
"ENSMUSG00000112794.1"	2	3	19	0	0	0	0	0	4	"Gm48878"	"TEC"
"ENSMUSG00000112795.1"	7.11	7.02	9	10.04	3.01	2.02	6.04	18.06	6.02	"Gm2027"	"processed_pseudogene"
"ENSMUSG00000112796.1"	6	8	2	0	0	0	0	0	1	"Gm40770"	"lincRNA"
"ENSMUSG00000112797.1"	0	0	0	0	0	0	0	0	0	"Gm30034"	"lincRNA"
"ENSMUSG00000112798.1"	0	0	0	0	0	0	0	0	0	"Gm40685"	"lincRNA"
"ENSMUSG00000112799.1"	0	13	7	0	0	3	0	0	1	"Gm48100"	"processed_pseudogene"
"ENSMUSG00000112800.1"	0	5	2	0	0	0	0	0	0	"Gm40604"	"lincRNA"
"ENSMUSG00000112801.1"	0	0	0	0	0	0	0	0	0	"Gm48034"	"processed_pseudogene"
"ENSMUSG00000112802.1"	5	2	4	0	7	0	0	3	1	"Gm19005"	"processed_pseudogene"
"ENSMUSG00000112803.1"	0	0	2	0	0	0	0	0	0	"Gm36543"	"lincRNA"
"ENSMUSG00000112804.1"	0	0	0	0	0	0	0	0	0	"Gm30534"	"processed_pseudogene"
"ENSMUSG00000112805.1"	7	6	9	0	0	0	0	0	1	"Gm34574"	"lincRNA"
"ENSMUSG00000112806.1"	3	5	6	10	19	15	9	9	9	"Gm48146"	"TEC"
"ENSMUSG00000112807.1"	0	8	8	0	0	0	0	0	3	"Gm47519"	"TEC"
"ENSMUSG00000112808.1"	318.82	29.85	91.98	422.28	815.39	438.19	733	1024.15	437.8	"Gm4739"	"processed_pseudogene"
"ENSMUSG00000112809.1"	1	0	2	0	0	7	0	0	0	"Gm47915"	"lincRNA"
"ENSMUSG00000112810.1"	0	0	4	0	0	0	0	0	0	"Gm35101"	"lincRNA"
"ENSMUSG00000112811.1"	0	0	3	1.48	0	0	0	0	0	"Gm7422"	"processed_pseudogene"
"ENSMUSG00000112812.1"	6	8	9	0	0	8	0	0	10	"Gm47415"	"lincRNA"
"ENSMUSG00000112813.1"	8	23	12	0	0	0	0	0	0	"Gm34376"	"lincRNA"
"ENSMUSG00000112814.1"	0	0	4.08	0	1.69	0	0	0	0	"Gm9040"	"protein_coding"
"ENSMUSG00000112815.1"	0	0	0	0	0	0	0	0	0	"Gm48828"	"processed_pseudogene"
"ENSMUSG00000112816.1"	5	0	0	3	2	5	13	6	5	"Gm48798"	"TEC"
"ENSMUSG00000112817.1"	0	0	1	0	0	0	0	0	0	"Gm48122"	"processed_pseudogene"
"ENSMUSG00000112818.1"	5	0	5	0	0	0	0	0	0	"Gm35920"	"lincRNA"
"ENSMUSG00000112819.1"	0	0	0	0	0	0	0	0	0	"Gm46332"	"lincRNA"
"ENSMUSG00000112820.1"	15	10	15	22	8	10	5	3	5	"Gm48298"	"TEC"
"ENSMUSG00000112821.1"	0	11	0	0	0	0	0	0	0	"1700104L18Rik"	"lincRNA"
"ENSMUSG00000112822.1"	70	76	16	41	51	47	16	36	40	"A130012E19Rik"	"TEC"
"ENSMUSG00000112823.1"	15.95	34.03	19.44	0	3.64	1.19	0	0	9.46	"Gm6125"	"processed_pseudogene"
"ENSMUSG00000112824.1"	4	6	1	0	0	0	0	0	0	"Gm47917"	"antisense"
"ENSMUSG00000112825.1"	32.31	26.92	12.88	150.45	144.58	150.43	94.37	111.99	83.83	"Gm9118"	"processed_pseudogene"
"ENSMUSG00000112826.1"	18	18.82	25.2	0	0	0	0	0	1	"Gm1559"	"lincRNA"
"ENSMUSG00000112827.1"	0	0	0	0	0	0	0	0	0	"Gm48753"	"processed_pseudogene"
